country_id,name,medal_date,gender,medal_code,athlete_id,event_id
KEN,KIPYEGON Faith,2024-08-10,Female,1.0,1910451,Women's 1500m
AUS,HULL Jessica,2024-08-10,Female,2.0,1939795,Women's 1500m
GBR,BELL Georgia,2024-08-10,Female,3.0,1956840,Women's 1500m
JPN,KITAGUCHI Haruka,2024-08-10,Female,1.0,1919914,Women's Javelin Throw
RSA,van DYK Jo-Ane,2024-08-10,Female,2.0,1981085,Women's Javelin Throw
CZE,OGRODNIKOVA Nikola,2024-08-10,Female,3.0,1892137,Women's Javelin Throw
UZB,JALOLOV Bakhodir,2024-08-10,Male,1.0,1556869,Men's +92kg
ESP,GHADFA DRISSI EL AISSAOUI Ayoub,2024-08-10,Male,2.0,1934775,Men's +92kg
UZB,KHALOKOV Abdumalik,2024-08-10,Male,1.0,1556049,Men's 57kg
KGZ,SEIITBEK UULU Munarbek,2024-08-10,Male,2.0,1878687,Men's 57kg
TPE,LIN Yu Ting,2024-08-10,Female,1.0,1887963,Women's 57kg
POL,SZEREMETA Julia,2024-08-10,Female,2.0,1568655,Women's 57kg
CHN,LI Qian,2024-08-10,Female,1.0,1926826,Women's 75kg
PAN,BYLON Atheyna Bibeichi,2024-08-10,Female,2.0,1965679,Women's 75kg
CAN,PHIL WIZARD,2024-08-10,Male,1.0,1958888,B-Boys
FRA,DANY DANN,2024-08-10,Male,2.0,1880191,B-Boys
USA,VICTOR,2024-08-10,Male,3.0,1955590,B-Boys
CZE,DOSTAL Josef,2024-08-10,Male,1.0,1878715,Men's Kayak Single 1000m
HUN,VARGA Adam,2024-08-10,Male,2.0,1570863,Men's Kayak Single 1000m
HUN,KOPASZ Balint,2024-08-10,Male,3.0,1569972,Men's Kayak Single 1000m
CAN,VINCENT Katie,2024-08-10,Female,1.0,1964547,Women's Canoe Single 200m
USA,HARRISON Nevin,2024-08-10,Female,2.0,1955126,Women's Canoe Single 200m
CUB,CIRILO DUBOYS Yarisleidis,2024-08-10,Female,3.0,1564506,Women's Canoe Single 200m
NZL,CARRINGTON Lisa,2024-08-10,Female,1.0,1945383,Women's Kayak Single 500m
HUN,CSIPES Tamara,2024-08-10,Female,2.0,1568350,Women's Kayak Single 500m
DEN,JORGENSEN Emma Aastrand,2024-08-10,Female,3.0,1892423,Women's Kayak Single 500m
CHN,CAO Yuan,2024-08-10,Male,1.0,1901556,Men's 10m Platform
JPN,TAMAI Rikuto,2024-08-10,Male,2.0,1891685,Men's 10m Platform
GBR,WILLIAMS Noah,2024-08-10,Male,3.0,1900857,Men's 10m Platform
NZL,KO Lydia,2024-08-10,Female,1.0,1939553,Women's Individual Stroke Play
GER,HENSELEIT Esther,2024-08-10,Female,2.0,1892506,Women's Individual Stroke Play
CHN,LIN Xiyu Janet,2024-08-10,Female,3.0,1913218,Women's Individual Stroke Play
EGY,ELGENDY Ahmed,2024-08-10,Male,1.0,1932649,Men's Individual
JPN,SATO Taishu,2024-08-10,Male,2.0,1887939,Men's Individual
ITA,MALAN Giorgio,2024-08-10,Male,3.0,1553031,Men's Individual
SLO,GARNBRET Janja,2024-08-10,Female,1.0,1981131,Women's Boulder & Lead
USA,RABOUTOU Brooke,2024-08-10,Female,2.0,1950307,Women's Boulder & Lead
AUT,PILZ Jessica,2024-08-10,Female,3.0,1560673,Women's Boulder & Lead
IRI,SALIMI Arian,2024-08-10,Male,1.0,1536045,Men +80kg
GBR,CUNNINGHAM Caden,2024-08-10,Male,2.0,1896149,Men +80kg
CUB,ALBA Rafael,2024-08-10,Male,3.0,1897088,Men +80kg
CIV,CISSE Cheick Sallah,2024-08-10,Male,3.0,1548401,Men +80kg
FRA,LAURIN Althea,2024-08-10,Female,1.0,1893272,Women +67kg
UZB,OSIPOVA Svetlana,2024-08-10,Female,2.0,1887768,Women +67kg
KOR,LEE Dabin,2024-08-10,Female,3.0,1904039,Women +67kg
TUR,KUS AYDIN Nafia,2024-08-10,Female,3.0,1566738,Women +67kg
GEO,TALAKHADZE Lasha,2024-08-10,Male,1.0,1551443,Men's +102kg
ARM,LALAYAN Varazdat,2024-08-10,Male,2.0,1544424,Men's +102kg
BRN,MINASYAN Gor,2024-08-10,Male,3.0,1540334,Men's +102kg
CHN,LIU Huanhua,2024-08-10,Male,1.0,1918369,Men's 102kg
UZB,DJURAEV Akbar,2024-08-10,Male,2.0,1551307,Men's 102kg
AIN,TSIKHANTSOU Yauheni,2024-08-10,Male,3.0,1569832,Men's 102kg
NOR,KOANDA Solfrid Eila Amena,2024-08-10,Female,1.0,1878625,Women's 81kg
EGY,AHMED Sara,2024-08-10,Female,2.0,1563010,Women's 81kg
ECU,DAJOMES BARRERA Neisi Patricia,2024-08-10,Female,3.0,1940308,Women's 81kg
GEO,PETRIASHVILI Geno,2024-08-10,Male,1.0,1554885,Men's Freestyle 125kg
IRI,ZARE Amir Hossein,2024-08-10,Male,2.0,1543088,Men's Freestyle 125kg
TUR,AKGUL Taha,2024-08-10,Male,3.0,1570546,Men's Freestyle 125kg
AZE,MESHVILDISHVILI Giorgi,2024-08-10,Male,3.0,1947172,Men's Freestyle 125kg
UZB,JAMALOV Razambek Salambekovitch,2024-08-10,Male,1.0,1562164,Men's Freestyle 74kg
JPN,TAKATANI Daichi,2024-08-10,Male,2.0,1939708,Men's Freestyle 74kg
USA,DAKE Kyle Douglas,2024-08-10,Male,3.0,1955345,Men's Freestyle 74kg
ALB,VALIEV Chermen,2024-08-10,Male,3.0,3429662,Men's Freestyle 74kg
JPN,MOTOKI Sakura,2024-08-10,Female,1.0,1939702,Women's Freestyle 62kg
UKR,KOLIADENKO Iryna,2024-08-10,Female,2.0,1897022,Women's Freestyle 62kg
KGZ,TYNYBEKOVA Aisuluu,2024-08-10,Female,3.0,1902786,Women's Freestyle 62kg
NOR,BULLEN Grace Jacob,2024-08-10,Female,3.0,1878635,Women's Freestyle 62kg
NED,HASSAN Sifan,2024-08-11,Female,1.0,1972105,Women's Marathon
ETH,ASSEFA Tigst,2024-08-11,Female,2.0,1901487,Women's Marathon
KEN,OBIRI Hellen,2024-08-11,Female,3.0,1932851,Women's Marathon
NED,LAVREYSEN Harrie,2024-08-11,Male,1.0,1969182,Men's Keirin
AUS,RICHARDSON Matthew,2024-08-11,Male,2.0,1940263,Men's Keirin
AUS,GLAETZER Matthew,2024-08-11,Male,3.0,1940262,Men's Keirin
USA,VALENTE Jennifer,2024-08-11,Female,1.0,1955106,Women's Omnium
POL,PIKULIK Daria,2024-08-11,Female,2.0,1572953,Women's Omnium
NZL,WOLLASTON Ally,2024-08-11,Female,3.0,1945080,Women's Omnium
NZL,ANDREWS Ellesse,2024-08-11,Female,1.0,1945040,Women's Sprint
GER,FRIEDRICH Lea,2024-08-11,Female,2.0,1889704,Women's Sprint
GBR,FINUCANE Emma,2024-08-11,Female,3.0,1912522,Women's Sprint
HUN,GULYAS Michelle,2024-08-11,Female,1.0,1936619,Women's Individual
FRA,CLOUVEL Elodie,2024-08-11,Female,2.0,1545116,Women's Individual
KOR,SEONG Seungmin,2024-08-11,Female,3.0,1786902,Women's Individual
CHN,LI Wenwen,2024-08-11,Female,1.0,1918376,Women's +81kg
KOR,PARK Hyejeong,2024-08-11,Female,2.0,1894414,Women's +81kg
GBR,CAMPBELL Emily,2024-08-11,Female,3.0,1544179,Women's +81kg
JPN,KIYOOKA Kotaro,2024-08-11,Male,1.0,1939700,Men's Freestyle 65kg
IRI,AMOUZADKHALILI Rahman,2024-08-11,Male,2.0,1544830,Men's Freestyle 65kg
PUR,RIVERA Sebastian C,2024-08-11,Male,3.0,1537188,Men's Freestyle 65kg
ALB,DUDAEV Islam,2024-08-11,Male,3.0,1559387,Men's Freestyle 65kg
BRN,TAZHUDINOV Akhmed,2024-08-11,Male,1.0,1540305,Men's Freestyle 97kg
GEO,MATCHARASHVILI Givi,2024-08-11,Male,2.0,1552495,Men's Freestyle 97kg
AZE,MAGOMEDOV Magomedkhan,2024-08-11,Male,3.0,1981785,Men's Freestyle 97kg
IRI,AZARPIRA Amirali,2024-08-11,Male,3.0,1543095,Men's Freestyle 97kg
JPN,KAGAMI Yuka,2024-08-11,Female,1.0,1939701,Women's Freestyle 76kg
USA,BLADES Kennedy Alexis,2024-08-11,Female,2.0,1955344,Women's Freestyle 76kg
CUB,MARIN POTRILLE Milaimy de la Carid,2024-08-11,Female,3.0,1571936,Women's Freestyle 76kg
COL,RENTERIA RENTERIA Tatiana,2024-08-11,Female,3.0,1535513,Women's Freestyle 76kg
GER,VARFOLOMEEV Darja,2024-08-09,Female,1.0,1896230,Individual All-Around
BUL,KALEYN Boryana,2024-08-09,Female,2.0,1548948,Individual All-Around
ITA,RAFFAELI Sofia,2024-08-09,Female,3.0,1923694,Individual All-Around
BEL,THIAM Nafissatou,2024-08-09,Female,1.0,1903112,Women's Heptathlon
GBR,JOHNSON-THOMPSON Katarina,2024-08-09,Female,2.0,1977926,Women's Heptathlon
BEL,VIDTS Noor,2024-08-09,Female,3.0,1895596,Women's Heptathlon
CHN,CHANG Yani,2024-07-27,Female,1.0,1901539,Women's Synchronised 3m Springboard
CHN,CHEN Yiwen,2024-07-27,Female,1.0,1901538,Women's Synchronised 3m Springboard
USA,BACON Sarah,2024-07-27,Female,2.0,1954159,Women's Synchronised 3m Springboard
USA,COOK Kassidy,2024-07-27,Female,2.0,1954168,Women's Synchronised 3m Springboard
GBR,HARPER Yasmin,2024-07-27,Female,3.0,1900841,Women's Synchronised 3m Springboard
GBR,MEW JENSEN Scarlett,2024-07-27,Female,3.0,1973355,Women's Synchronised 3m Springboard
FRA,PASQUET Varian,2024-07-27,Male,1.0,1879682,Men
FRA,TIMO Andy,2024-07-27,Male,1.0,1879687,Men
FRA,REBBADJ Rayan,2024-07-27,Male,1.0,1879683,Men
FRA,FORNER Theo,2024-07-27,Male,1.0,1879671,Men
FRA,PAREZ EDO MARTIN Stephen,2024-07-27,Male,1.0,1879681,Men
FRA,RIVA Paulin,2024-07-27,Male,1.0,1879684,Men
FRA,JOSEPH Jefferson-Lee,2024-07-27,Male,1.0,1879675,Men
FRA,ZEGHDAR Antoine,2024-07-27,Male,1.0,1879692,Men
FRA,GRANDIDIER NKANANG Aaron,2024-07-27,Male,1.0,1879672,Men
FRA,BARRAQUE Jean Pascal,2024-07-27,Male,1.0,1879661,Men
FRA,DUPONT Antoine,2024-07-27,Male,1.0,1879669,Men
FRA,SEPHO Jordan,2024-07-27,Male,1.0,1879685,Men
FRA,EPEE Nelson,2024-07-27,Male,1.0,1879670,Men
FIJ,NASOVA Joji,2024-07-27,Male,2.0,1908897,Men
FIJ,TALACOLO Joseva,2024-07-27,Male,2.0,1908838,Men
FIJ,MATANA Jeremaia,2024-07-27,Male,2.0,1913346,Men
FIJ,MOCENACAGI Sevuloni,2024-07-27,Male,2.0,1977633,Men
FIJ,BALEIWAIRIKI Iosefo,2024-07-27,Male,2.0,1913523,Men
FIJ,LOGANIMASI Ponipate,2024-07-27,Male,2.0,1982069,Men
FIJ,VEILAWA Terio Tamani,2024-07-27,Male,2.0,1913286,Men
FIJ,NACUQU Waisea,2024-07-27,Male,2.0,1913334,Men
FIJ,TUWAI Jerry,2024-07-27,Male,2.0,1908911,Men
FIJ,TEBA Iowane,2024-07-27,Male,2.0,1908835,Men
FIJ,RASAKU Kaminieli,2024-07-27,Male,2.0,1908841,Men
FIJ,RAVUTAUMADA Selesitino,2024-07-27,Male,2.0,2484588,Men
FIJ,JOSAIA Raisuqe,2024-07-27,Male,2.0,1982687,Men
FIJ,SAUTURAGA Filipe,2024-07-27,Male,2.0,1908901,Men
RSA,GROBBELAAR Christie,2024-07-27,Male,3.0,1574106,Men
RSA,OOSTHUIZEN Ryan,2024-07-27,Male,3.0,1574107,Men
RSA,VISSER Impi,2024-07-27,Male,3.0,1574108,Men
RSA,DAVIDS Zain,2024-07-27,Male,3.0,1574109,Men
RSA,NORTJE Quewin,2024-07-27,Male,3.0,1888936,Men
RSA,PRETORIUS Tiaan,2024-07-27,Male,3.0,1574111,Men
RSA,LEYDS Tristan,2024-07-27,Male,3.0,1574134,Men
RSA,DAVIDS Selvyn,2024-07-27,Male,3.0,1888932,Men
RSA,WILLIAMS Shaun,2024-07-27,Male,3.0,1574114,Men
RSA,SPECMAN Rosko,2024-07-27,Male,3.0,1574121,Men
RSA,SOYIZWAPI Siviwe,2024-07-27,Male,3.0,1574118,Men
RSA,van WYK Shilton,2024-07-27,Male,3.0,1574119,Men
RSA,BROWN Ronald,2024-07-27,Male,3.0,1574112,Men
CHN,HUANG Yuting,2024-07-27,Female,1.0,1913945,10m Air Rifle Mixed Team
CHN,SHENG Lihao,2024-07-27,Male,1.0,1913899,10m Air Rifle Mixed Team
KOR,KEUM Jihyeon,2024-07-27,Female,2.0,1893896,10m Air Rifle Mixed Team
KOR,PARK Hajun,2024-07-27,Male,2.0,1893976,10m Air Rifle Mixed Team
KAZ,LE Alexandra,2024-07-27,Female,3.0,1930466,10m Air Rifle Mixed Team
KAZ,SATPAYEV Islam,2024-07-27,Male,3.0,1930467,10m Air Rifle Mixed Team
USA,HELD Ryan,2024-07-27,Male,1.0,1935916,Men's 4 x 100m Freestyle Relay
USA,KING Matt,2024-07-27,Male,1.0,1935933,Men's 4 x 100m Freestyle Relay
USA,ARMSTRONG Hunter,2024-07-27,Male,1.0,1935871,Men's 4 x 100m Freestyle Relay
USA,DRESSEL Caeleb,2024-07-27,Male,1.0,1935896,Men's 4 x 100m Freestyle Relay
USA,ALEXY Jack,2024-07-27,Male,1.0,1935869,Men's 4 x 100m Freestyle Relay
USA,GUILIANO Chris,2024-07-27,Male,1.0,1935911,Men's 4 x 100m Freestyle Relay
AUS,CARTWRIGHT Jack,2024-07-27,Male,2.0,1946186,Men's 4 x 100m Freestyle Relay
AUS,YANG William,2024-07-27,Male,2.0,1946235,Men's 4 x 100m Freestyle Relay
AUS,SOUTHAM Flynn,2024-07-27,Male,2.0,1946179,Men's 4 x 100m Freestyle Relay
AUS,CHALMERS Kyle,2024-07-27,Male,2.0,1946200,Men's 4 x 100m Freestyle Relay
AUS,TAYLOR Kai,2024-07-27,Male,2.0,1946196,Men's 4 x 100m Freestyle Relay
ITA,ZAZZERI Lorenzo,2024-07-27,Male,3.0,1925669,Men's 4 x 100m Freestyle Relay
ITA,DEPLANO Leonardo,2024-07-27,Male,3.0,1925681,Men's 4 x 100m Freestyle Relay
ITA,CONTE BONIN Paolo,2024-07-27,Male,3.0,1925675,Men's 4 x 100m Freestyle Relay
ITA,FRIGO Manuel,2024-07-27,Male,3.0,1925634,Men's 4 x 100m Freestyle Relay
ITA,CECCON Thomas,2024-07-27,Male,3.0,1925635,Men's 4 x 100m Freestyle Relay
ITA,MIRESSI Alessandro,2024-07-27,Male,3.0,1925636,Men's 4 x 100m Freestyle Relay
AUS,WUNSCH Olivia,2024-07-27,Female,1.0,1946221,Women's 4 x 100m Freestyle Relay
AUS,CAMPBELL Bronte,2024-07-27,Female,1.0,1946159,Women's 4 x 100m Freestyle Relay
AUS,HARRIS Meg,2024-07-27,Female,1.0,1946212,Women's 4 x 100m Freestyle Relay
AUS,McKEON Emma,2024-07-27,Female,1.0,1946177,Women's 4 x 100m Freestyle Relay
AUS,JACK Shayna,2024-07-27,Female,1.0,1946227,Women's 4 x 100m Freestyle Relay
AUS,O'CALLAGHAN Mollie,2024-07-27,Female,1.0,1946218,Women's 4 x 100m Freestyle Relay
USA,WEITZEIL Abbey,2024-07-27,Female,2.0,1935860,Women's 4 x 100m Freestyle Relay
USA,MANUEL Simone,2024-07-27,Female,2.0,1935945,Women's 4 x 100m Freestyle Relay
USA,CONNOLLY Erika,2024-07-27,Female,2.0,1935879,Women's 4 x 100m Freestyle Relay
USA,DOUGLASS Kate,2024-07-27,Female,2.0,1935895,Women's 4 x 100m Freestyle Relay
USA,HUSKE Torri,2024-07-27,Female,2.0,1935923,Women's 4 x 100m Freestyle Relay
USA,WALSH Gretchen,2024-07-27,Female,2.0,1935998,Women's 4 x 100m Freestyle Relay
CHN,CHENG Yujie,2024-07-27,Female,3.0,1945230,Women's 4 x 100m Freestyle Relay
CHN,WU Qingfeng,2024-07-27,Female,3.0,1945206,Women's 4 x 100m Freestyle Relay
CHN,YU Yiting,2024-07-27,Female,3.0,1945164,Women's 4 x 100m Freestyle Relay
CHN,YANG Junxuan,2024-07-27,Female,3.0,1945159,Women's 4 x 100m Freestyle Relay
CHN,ZHANG Yufei,2024-07-27,Female,3.0,1945125,Women's 4 x 100m Freestyle Relay
KOR,JEON Hunyoung,2024-07-28,Female,1.0,1902121,Women's Team
KOR,LIM Sihyeon,2024-07-28,Female,1.0,1902147,Women's Team
KOR,NAM Suhyeon,2024-07-28,Female,1.0,1902148,Women's Team
CHN,AN Qixuan,2024-07-28,Female,2.0,1913382,Women's Team
CHN,LI Jiaman,2024-07-28,Female,2.0,1913372,Women's Team
CHN,YANG Xiaolei,2024-07-28,Female,2.0,1913380,Women's Team
MEX,RUIZ Angela,2024-07-28,Female,3.0,1535429,Women's Team
MEX,VALENCIA Alejandra,2024-07-28,Female,3.0,1535420,Women's Team
MEX,VAZQUEZ Ana,2024-07-28,Female,3.0,1536479,Women's Team
KOR,KIM Je Deok,2024-07-29,Male,1.0,1902130,Men's Team
KOR,KIM Woojin,2024-07-29,Male,1.0,1902135,Men's Team
KOR,LEE Wooseok,2024-07-29,Male,1.0,1902144,Men's Team
FRA,ADDIS Baptiste,2024-07-29,Male,2.0,1541270,Men's Team
FRA,CHIRAULT Thomas,2024-07-29,Male,2.0,1541272,Men's Team
FRA,VALLADONT Jean-Charles,2024-07-29,Male,2.0,1541275,Men's Team
TUR,GAZOZ Mete,2024-07-29,Male,3.0,1565000,Men's Team
TUR,TUMER Berkim,2024-07-29,Male,3.0,1565002,Men's Team
TUR,YILDIRMIS Abdullah,2024-07-29,Male,3.0,1565006,Men's Team
JPN,HASHIMOTO Daiki,2024-07-29,Male,1.0,1919492,Men's Team
JPN,KAYA Kazuma,2024-07-29,Male,1.0,1919491,Men's Team
JPN,OKA Shinnosuke,2024-07-29,Male,1.0,1919480,Men's Team
JPN,SUGINO Takaaki,2024-07-29,Male,1.0,1919479,Men's Team
JPN,TANIGAWA Wataru,2024-07-29,Male,1.0,1919490,Men's Team
CHN,LIU Yang,2024-07-29,Male,2.0,1918856,Men's Team
CHN,SU Weide,2024-07-29,Male,2.0,1918858,Men's Team
CHN,XIAO Ruoteng,2024-07-29,Male,2.0,1918860,Men's Team
CHN,ZHANG Boheng,2024-07-29,Male,2.0,1918864,Men's Team
CHN,ZOU Jingyuan,2024-07-29,Male,2.0,1918865,Men's Team
USA,HONG Asher,2024-07-29,Male,3.0,1959781,Men's Team
USA,JUDA Paul,2024-07-29,Male,3.0,1959855,Men's Team
USA,MALONE Brody,2024-07-29,Male,3.0,1959823,Men's Team
USA,NEDOROSCIK Stephen,2024-07-29,Male,3.0,1959865,Men's Team
USA,RICHARD Frederick,2024-07-29,Male,3.0,1959811,Men's Team
CHN,LIAN Junjie,2024-07-29,Male,1.0,1901555,Men's Synchronised 10m Platform
CHN,YANG Hao,2024-07-29,Male,1.0,1901554,Men's Synchronised 10m Platform
GBR,DALEY Thomas,2024-07-29,Male,2.0,1900838,Men's Synchronised 10m Platform
GBR,WILLIAMS Noah,2024-07-29,Male,2.0,1900857,Men's Synchronised 10m Platform
CAN,WIENS Rylan,2024-07-29,Male,3.0,1959146,Men's Synchronised 10m Platform
CAN,ZSOMBOR-MURRAY Nathan,2024-07-29,Male,3.0,1959132,Men's Synchronised 10m Platform
GBR,McEWEN Tom,2024-07-29,Male,1.0,1970917,Eventing Team
GBR,COLLETT Laura,2024-07-29,Female,1.0,1970898,Eventing Team
GBR,CANTER Rosalind,2024-07-29,Female,1.0,1970892,Eventing Team
GBR,INGHAM Yasmin,2024-07-29,Female,1.0,1970912,Eventing Team
FRA,LAGHOUAG Karim Florent,2024-07-29,Male,2.0,1899846,Eventing Team
FRA,LANDOIS Stephane,2024-07-29,Male,2.0,1899847,Eventing Team
FRA,TOUZAINT Nicolas,2024-07-29,Male,2.0,1899866,Eventing Team
FRA,le COZ Gireg,2024-07-29,Male,2.0,1899848,Eventing Team
JPN,KITAJIMA Ryuzo,2024-07-29,Male,3.0,1946432,Eventing Team
JPN,OIWA Yoshiaki,2024-07-29,Male,3.0,1946434,Eventing Team
JPN,TOMOTO Kazuma,2024-07-29,Male,3.0,1946438,Eventing Team
JPN,TANAKA Toshiyuki,2024-07-29,Male,3.0,1946428,Eventing Team
USA,BILES Simone,2024-07-30,Female,1.0,1959861,Women's Team
USA,CAREY Jade,2024-07-30,Female,1.0,1959819,Women's Team
USA,CHILES Jordan,2024-07-30,Female,1.0,1959825,Women's Team
USA,LEE Sunisa,2024-07-30,Female,1.0,1959866,Women's Team
USA,RIVERA Hezly,2024-07-30,Female,1.0,1959814,Women's Team
ITA,ANDREOLI Angela,2024-07-30,Female,2.0,1560761,Women's Team
ITA,D'AMATO Alice,2024-07-30,Female,2.0,1551061,Women's Team
ITA,ESPOSITO Manila,2024-07-30,Female,2.0,1560762,Women's Team
ITA,IORIO Elisa,2024-07-30,Female,2.0,1560760,Women's Team
ITA,VILLA Giorgia,2024-07-30,Female,2.0,1560759,Women's Team
BRA,ANDRADE Rebeca,2024-07-30,Female,3.0,1953634,Women's Team
BRA,BARBOSA Jade,2024-07-30,Female,3.0,1953624,Women's Team
BRA,OLIVEIRA Lorrane,2024-07-30,Female,3.0,1953630,Women's Team
BRA,SARAIVA Flavia,2024-07-30,Female,3.0,1953620,Women's Team
BRA,SOARES Julia,2024-07-30,Female,3.0,1953626,Women's Team
ITA,FIAMINGO Rossella,2024-07-30,Female,1.0,1924585,Women's Épée Team
ITA,RIZZI Giulia,2024-07-30,Female,1.0,1924588,Women's Épée Team
ITA,SANTUCCIO Alberta,2024-07-30,Female,1.0,1924587,Women's Épée Team
ITA,NAVARRIA Mara,2024-07-30,Female,1.0,1924586,Women's Épée Team
FRA,VITALIS Coraline,2024-07-30,Female,2.0,1916182,Women's Épée Team
