athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,education,Gold Medal,Silver Medal,Bronze Medal,Total
1908365,2024-08-11,Bronze Medal,Water Polo,United States,Alex OBERT,1991-12-18,Male,198.0,0.0,"Graduated in 2016 with a degree in Engineering from University of the Pacific (Stockton, USA)",40,44,42,126
1908369,2024-08-11,Bronze Medal,Water Polo,United States,Marko VAVIC,1999-04-25,Male,195.0,0.0,"Graduated with a degree in Business from University of Southern California (Los Angeles, USA)",40,44,42,126
1908370,2024-08-11,Bronze Medal,Water Polo,United States,Adrian WEINBERG,2001-11-25,Male,195.0,0.0,"Studies Economics at University of California, Berkeley (USA)",40,44,42,126
1908371,2024-08-11,Bronze Medal,Water Polo,United States,Dylan WOODHEAD,1998-09-25,Male,200.0,0.0,Graduated in 2020 with a degree in Mechanical Engineering from Standford University (USA),40,44,42,126
1908817,2024-08-04,Bronze Medal,Boxing,Dominican Republic,Yunior ALCANTARA REYES,2004-02-10,Male,155.0,0.0,"",1,0,2,3
1908835,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Iowane TEBA,1993-02-23,Male,192.0,79.0,"",0,1,0,1
1908838,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Joseva TALACOLO,1997-04-01,Male,192.0,99.0,"",0,1,0,1
1908841,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Kaminieli RASAKU,1999-07-12,Male,177.0,85.0,"",0,1,0,1
1908846,2024-08-07,Gold Medal,Artistic Swimming,China,FENG Yu,1999-09-30,Female,0.0,0.0,"Studied at Capital University of Physical Education and Sport (Beijing, CHN)",40,27,24,91
1908847,2024-08-07,Gold Medal,Artistic Swimming,China,CHANG Hao,1997-04-28,Female,0.0,0.0,"",40,27,24,91
1908848,2024-08-07,Gold Medal,Artistic Swimming,China,CHENG Wentao,1998-05-18,Female,0.0,0.0,Studied at Beijing Sport University (CHN),40,27,24,91
1908850,2024-08-07,Gold Medal,Artistic Swimming,China,WANG Ciyue,1999-11-14,Female,0.0,0.0,Studied at Nanjing Sport Institute (CHN),40,27,24,91
1908851,2024-08-07,Gold Medal,Artistic Swimming,China,ZHANG Yayi,1997-05-06,Female,0.0,0.0,"",40,27,24,91
1908852,2024-08-07,Gold Medal,Artistic Swimming,China,WANG Liuyi,1997-01-16,Female,0.0,0.0,Attended Beijing Sport University (CHN),40,27,24,91
1908852,2024-08-10,Gold Medal,Artistic Swimming,China,WANG Liuyi,1997-01-16,Female,0.0,0.0,Attended Beijing Sport University (CHN),40,27,24,91
1908853,2024-08-07,Gold Medal,Artistic Swimming,China,WANG Qianyi,1997-01-16,Female,0.0,0.0,Studied at Beijing Sport University (CHN),40,27,24,91
1908853,2024-08-10,Gold Medal,Artistic Swimming,China,WANG Qianyi,1997-01-16,Female,0.0,0.0,Studied at Beijing Sport University (CHN),40,27,24,91
1908854,2024-08-07,Gold Medal,Artistic Swimming,China,XIAO Yanning,1998-02-23,Female,0.0,0.0,Studied at Chengdu Sport University (CHN),40,27,24,91
1908855,2024-08-07,Gold Medal,Artistic Swimming,China,XIANG Binxuan,2001-11-16,Female,0.0,0.0,"Studied at Sichuan Sports Vocational College (Chengdu, CHN)",40,27,24,91
1908897,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Joji NASOVA,2000-06-09,Male,185.0,92.0,"",0,1,0,1
1908901,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Filipe SAUTURAGA,1994-06-19,Male,170.0,80.0,"",0,1,0,1
1908911,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Jerry TUWAI,1989-03-23,Male,174.0,79.0,"",0,1,0,1
1909011,2024-08-04,Bronze Medal,Boxing,Tajikistan,Davlat BOLTAEV,1999-01-13,Male,186.0,0.0,"",0,0,3,3
1909030,2024-08-09,Gold Medal,Marathon Swimming,Hungary,Kristof RASOVSZKY,1997-03-27,Male,0.0,0.0,"Electrical Engineering at Obuda University (Budapest, HUN)",6,7,6,19
1909209,2024-07-31,Silver Medal,Swimming,France,Anastasiia KIRPICHNIKOVA,2000-06-24,Female,0.0,0.0,"Coaching at Ural State University of Physical Education (Yekaterinburg, RUS)",16,26,22,64
1909278,2024-08-04,Bronze Medal,Swimming,France,Rafael FENTE--DAMERS,2006-10-17,Male,0.0,0.0,"",16,26,22,64
1909284,2024-08-04,Bronze Medal,Swimming,France,Maxime GROUSSET,1999-04-24,Male,0.0,0.0,Studying Physiotherapy,16,26,22,64
1909292,2024-08-02,Bronze Medal,Swimming,France,Florent MANAUDOU,1990-11-12,Male,0.0,0.0,"",16,26,22,64
1909292,2024-08-04,Bronze Medal,Swimming,France,Florent MANAUDOU,1990-11-12,Male,0.0,0.0,"",16,26,22,64
1909294,2024-07-28,Gold Medal,Swimming,France,Leon MARCHAND,2002-05-17,Male,0.0,0.0,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)",16,26,22,64
1909294,2024-07-31,Gold Medal,Swimming,France,Leon MARCHAND,2002-05-17,Male,0.0,0.0,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)",16,26,22,64
1909294,2024-07-31,Gold Medal,Swimming,France,Leon MARCHAND,2002-05-17,Male,0.0,0.0,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)",16,26,22,64
1909294,2024-08-02,Gold Medal,Swimming,France,Leon MARCHAND,2002-05-17,Male,0.0,0.0,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)",16,26,22,64
1909294,2024-08-04,Bronze Medal,Swimming,France,Leon MARCHAND,2002-05-17,Male,0.0,0.0,"Computer Science at Arizona State University (Tempe, USA) and Computer Science at Paul Sabatier University (Toulouse, FRA)",16,26,22,64
1909299,2024-08-04,Bronze Medal,Swimming,France,Yohann NDOYE-BROUARD,2000-11-29,Male,0.0,0.0,"Kinesiology at National Institute of Sports, Expertise and Performance (Paris, FRA)",16,26,22,64
1909307,2024-08-04,Bronze Medal,Swimming,France,Clement SECCHI,2000-05-04,Male,0.0,0.0,"Graduated in 2023 with a Master's degree in Business at University of Missouri, Columbia (MO, USA).</p><p>Graduated in 2022 with a Bachelor's of Commerce at McGill University, Montreal (QC, CAN)",16,26,22,64
1909907,2024-08-09,Bronze Medal,Breaking,China,671,2005-10-19,Female,0.0,0.0,"",40,27,24,91
1910330,2024-08-04,Gold Medal,Tennis,Italy,Jasmine PAOLINI,1996-01-04,Female,163.0,0.0,"",12,13,15,40
1910367,2024-08-08,Bronze Medal,Taekwondo,China,LIANG Yushuai,2000-09-10,Male,0.0,0.0,"Studies Physical Education at Henan Normal University (Henan, CHN)",40,27,24,91
1910372,2024-08-07,Silver Medal,Taekwondo,China,GUO Qing,2000-05-16,Female,0.0,0.0,"Studied at Beijing Sport University (Beijing, CHN)",40,27,24,91
1910412,2024-08-10,Gold Medal,Athletics,Kenya,Emmanuel WANYONYI,2004-08-01,Male,170.0,0.0,"",4,2,5,11
1910445,2024-08-07,Bronze Medal,Athletics,Kenya,Abraham KIBIWOT,1996-04-06,Male,173.0,0.0,"",4,2,5,11
1910451,2024-08-05,Silver Medal,Athletics,Kenya,Faith KIPYEGON,1994-01-10,Female,152.0,0.0,"",4,2,5,11
1910451,2024-08-10,Gold Medal,Athletics,Kenya,Faith KIPYEGON,1994-01-10,Female,152.0,0.0,"",4,2,5,11
1910453,2024-08-06,Bronze Medal,Athletics,Kenya,Faith CHEROTICH,2004-07-13,Female,167.0,0.0,"",4,2,5,11
1910555,2024-08-10,Bronze Medal,Athletics,Kenya,Benson KIPRUTO,1991-03-17,Male,173.0,0.0,"",4,2,5,11
1910560,2024-08-05,Gold Medal,Athletics,Kenya,Beatrice CHEBET,2000-03-05,Female,152.0,0.0,"",4,2,5,11
1910560,2024-08-09,Gold Medal,Athletics,Kenya,Beatrice CHEBET,2000-03-05,Female,152.0,0.0,"",4,2,5,11
1911932,2024-08-10,Silver Medal,Athletics,France,Cyrena SAMBA-MAYELA,2000-10-31,Female,166.0,0.0,Studies Architecture and Interior Design,16,26,22,64
1912009,2024-08-06,Bronze Medal,Boxing,Great Britain,Lewis RICHARDSON,1997-06-04,Male,187.0,0.0,"Graduated with a Master's in Sports Business Management at Sheffield Hallam University (ENG, GBR)",14,22,29,65
1912322,2024-08-07,Gold Medal,Athletics,Jamaica,Roje STONA,1999-02-26,Male,200.0,0.0,"Graduated in 2023 with a Master's degree in Operations Management from the University of Arkansas, Fayetteville, AK (USA).</p><p>Graduated in 2022 with a Bachelor's degree in Industrial Engineering from Clemson University, Clemson, SC (USA)",1,3,2,6
1912507,2024-08-07,Bronze Medal,Cycling Track,Great Britain,Elinor BARKER,1994-09-07,Female,0.0,0.0,Studied social psychology at Open University (GBR),14,22,29,65
1912507,2024-08-09,Silver Medal,Cycling Track,Great Britain,Elinor BARKER,1994-09-07,Female,0.0,0.0,Studied social psychology at Open University (GBR),14,22,29,65
1912508,2024-08-07,Bronze Medal,Cycling Track,Great Britain,Megan BARKER,1997-08-15,Female,0.0,0.0,"",14,22,29,65
1912510,2024-08-07,Silver Medal,Cycling Track,Great Britain,Daniel BIGHAM,1991-10-02,Male,0.0,0.0,Studied motorsport engineering at Oxford Brookes University (GBR),14,22,29,65
1912514,2024-08-05,Gold Medal,Cycling Track,Great Britain,Sophie CAPEWELL,1998-09-04,Female,0.0,0.0,Studies mathematics at the University of Loughborough (GBR),14,22,29,65
1912515,2024-08-09,Bronze Medal,Cycling Track,Great Britain,Jack CARLIN,1997-04-23,Male,0.0,0.0,"",14,22,29,65
1912515,2024-08-06,Silver Medal,Cycling Track,Great Britain,Jack CARLIN,1997-04-23,Male,0.0,0.0,"",14,22,29,65
1912519,2024-08-07,Bronze Medal,Cycling Track,Great Britain,Neah EVANS,1990-08-01,Female,0.0,0.0,"Studied Veterinary Medicine and Surgery at Glasgow University, Great Britain (graduated in 2017)",14,22,29,65
1912519,2024-08-09,Silver Medal,Cycling Track,Great Britain,Neah EVANS,1990-08-01,Female,0.0,0.0,"Studied Veterinary Medicine and Surgery at Glasgow University, Great Britain (graduated in 2017)",14,22,29,65
1912522,2024-08-08,Bronze Medal,Cycling Track,Great Britain,Emma FINUCANE,2002-12-22,Female,0.0,0.0,"",14,22,29,65
1912522,2024-08-11,Bronze Medal,Cycling Track,Great Britain,Emma FINUCANE,2002-12-22,Female,0.0,0.0,"",14,22,29,65
1912522,2024-08-05,Gold Medal,Cycling Track,Great Britain,Emma FINUCANE,2002-12-22,Female,0.0,0.0,"",14,22,29,65
1912525,2024-07-27,Silver Medal,Cycling Road,Great Britain,Anna HENDERSON,1998-11-14,Female,0.0,0.0,Graduated with a Bachelor's degree in Sport and Exercise Science at the University of Birmingham (GBR),14,22,29,65
1912532,2024-08-07,Bronze Medal,Cycling Track,Great Britain,Josie KNIGHT,1997-03-29,Female,0.0,0.0,"",14,22,29,65
1912536,2024-08-06,Silver Medal,Cycling Track,Great Britain,Ed LOWE,2003-08-24,Male,0.0,0.0,"",14,22,29,65
1912538,2024-08-07,Bronze Medal,Cycling Track,Great Britain,Anna MORRIS,1995-06-13,Female,0.0,0.0,Graduated with a Doctorate in Medicine from the University of Southampton (GBR),14,22,29,65
1912546,2024-07-29,Gold Medal,Cycling Mountain Bike,Great Britain,Thomas PIDCOCK,1999-07-30,Male,0.0,0.0,"",14,22,29,65
1912548,2024-07-31,Silver Medal,Cycling BMX Freestyle,Great Britain,Kieran Darren David REILLY,2001-07-12,Male,0.0,0.0,"",14,22,29,65
1912557,2024-08-07,Silver Medal,Cycling Track,Great Britain,Mark STEWART,1995-08-25,Male,0.0,0.0,"",14,22,29,65
1912560,2024-08-07,Silver Medal,Cycling Track,Great Britain,Charlie TANFIELD,1996-11-17,Male,0.0,0.0,"Studied Mechanical Engineering at Derby University (GBR),",14,22,29,65
1912564,2024-08-05,Gold Medal,Cycling Track,Great Britain,Lowri THOMAS,1999-03-03,Female,0.0,0.0,"",14,22,29,65
1912567,2024-08-06,Silver Medal,Cycling Track,Great Britain,Joseph TRUMAN,1997-02-14,Male,0.0,0.0,"Studied Sports Science at Loughborough University, GBR",14,22,29,65
1912568,2024-08-06,Silver Medal,Cycling Track,Great Britain,Hamish TURNBULL,1999-07-13,Male,0.0,0.0,"",14,22,29,65
1912571,2024-08-07,Silver Medal,Cycling Track,Great Britain,Ethan VERNON,2000-08-26,Male,0.0,0.0,"",14,22,29,65
1912575,2024-08-07,Silver Medal,Cycling Track,Great Britain,Oliver WOOD,1995-11-26,Male,0.0,0.0,"",14,22,29,65
1913218,2024-08-10,Bronze Medal,Golf,China,LIN Xiyu Janet,1996-02-25,Female,171.0,0.0,"Studied Communications, Journalism at Guangdong University of Foreign Studies (Guangzhou, CHN)",40,27,24,91
1913286,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Terio Tamani VEILAWA,1994-07-06,Male,170.0,78.0,"",0,1,0,1
1913334,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Waisea NACUQU,1993-05-24,Male,170.0,84.0,"",0,1,0,1
1913346,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Jeremaia MATANA,1998-07-14,Male,180.0,78.0,"",0,1,0,1
1913372,2024-07-28,Silver Medal,Archery,China,LI Jiaman,1997-08-18,Female,0.0,0.0,"Studies at Capital Sports University (Beijing, CHN)",40,27,24,91
1913380,2024-07-28,Silver Medal,Archery,China,YANG Xiaolei,2000-06-28,Female,0.0,0.0,Studied at Nanjing Sport Institute (CHN),40,27,24,91
1913382,2024-07-28,Silver Medal,Archery,China,AN Qixuan,2000-12-03,Female,0.0,0.0,"",40,27,24,91
1913418,2024-08-02,Gold Medal,Badminton,China,ZHENG Si Wei,1997-02-26,Male,176.0,0.0,Graduated in Sports Training from Shanghai Sports Institute (CHN),40,27,24,91
1913424,2024-08-04,Silver Medal,Badminton,China,LIANG Wei Keng,2000-11-30,Male,178.0,0.0,Graduated in 2024 with a Bachelor's degree in Physical Education from South China Normal University (CHN),40,27,24,91
1913429,2024-08-04,Silver Medal,Badminton,China,WANG Chang,2001-05-07,Male,181.0,0.0,Studied Sports Training at Ningbo University (CHN),40,27,24,91
1913432,2024-08-02,Gold Medal,Badminton,China,HUANG Ya Qiong,1994-02-28,Female,164.0,0.0,Studied at Shanghai Sport University (CHN),40,27,24,91
1913436,2024-08-05,Silver Medal,Badminton,China,HE Bing Jiao,1997-03-21,Female,169.0,0.0,Studied at Suzhou University (CHN),40,27,24,91
1913438,2024-08-03,Gold Medal,Badminton,China,CHEN Qing Chen,1997-06-23,Female,164.0,0.0,Graduated with a Master's degree from Beijing Sport University (CHN),40,27,24,91
1913439,2024-08-03,Gold Medal,Badminton,China,JIA Yi Fan,1997-06-29,Female,170.0,0.0,Studied Public Administration at Xiangtan University (CHN),40,27,24,91
1913441,2024-08-03,Silver Medal,Badminton,China,LIU Sheng Shu,2004-04-08,Female,175.0,0.0,"Studying at Dalian University of Technology, Liaoning (CHN)",40,27,24,91
1913442,2024-08-03,Silver Medal,Badminton,China,TAN Ning,2003-04-03,Female,170.0,0.0,Studying at Shanghai University of Sport (CHN),40,27,24,91
1913523,2024-07-27,Silver Medal,Rugby Sevens,Fiji,Iosefo BALEIWAIRIKI,1998-05-09,Male,190.0,88.0,Graduated with a Bachelor's degree in Forestry Studies from Fiji National University (Suva),0,1,0,1
1913699,2024-08-08,Silver Medal,Sport Climbing,China,WU Peng,2002-10-15,Male,172.0,0.0,"",40,27,24,91
1913702,2024-08-07,Silver Medal,Sport Climbing,China,DENG Lijuan,2000-05-12,Female,163.0,0.0,"Studies Marketing at Donghua University (Shanghai, CHN)",40,27,24,91
1913736,2024-08-08,Gold Medal,Canoe Sprint,Germany,Max LEMKE,1996-12-02,Male,0.0,0.0,"",12,13,8,33
1913736,2024-08-09,Gold Medal,Canoe Sprint,Germany,Max LEMKE,1996-12-02,Male,0.0,0.0,"",12,13,8,33
1913737,2024-08-08,Gold Medal,Canoe Sprint,Germany,Tom LIEBSCHER-LUCZ,1993-08-03,Male,0.0,0.0,Transport and Logistics at Technical University of Dresden (GER),12,13,8,33
1913740,2024-08-08,Gold Medal,Canoe Sprint,Germany,Max RENDSCHMIDT,1993-12-12,Male,0.0,0.0,"",12,13,8,33
1913743,2024-08-08,Silver Medal,Canoe Sprint,Germany,Sarah BRUESSLER,1994-04-08,Female,0.0,0.0,Graduated with a Bachelor's and Master's degree in Psychology from University of Mannheim (GER),12,13,8,33
1913746,2024-08-08,Gold Medal,Canoe Sprint,Germany,Jacob SCHOPF,1999-06-08,Male,0.0,0.0,"Geography, Sport Studies, Teaching at Humboldt University of Berlin (GER) and Teaching at University of Potsdam (GER)",12,13,8,33
1913746,2024-08-09,Gold Medal,Canoe Sprint,Germany,Jacob SCHOPF,1999-06-08,Male,0.0,0.0,"Geography, Sport Studies, Teaching at Humboldt University of Berlin (GER) and Teaching at University of Potsdam (GER)",12,13,8,33
1913749,2024-08-08,Silver Medal,Canoe Sprint,Germany,Jule Marie HAKE,1999-09-24,Female,0.0,0.0,"",12,13,8,33
1913749,2024-08-09,Bronze Medal,Canoe Sprint,Germany,Jule Marie HAKE,1999-09-24,Female,0.0,0.0,"",12,13,8,33
1913770,2024-07-31,Silver Medal,Canoe Slalom,Germany,Elena LILIK,1998-09-14,Female,0.0,0.0,"",12,13,8,33
1913780,2024-08-05,Bronze Medal,Canoe Slalom,Germany,Noah HEGGE,1999-03-15,Male,0.0,0.0,"",12,13,8,33
1913793,2024-08-08,Silver Medal,Canoe Sprint,Germany,Pauline JAGSCH,2003-03-13,Female,0.0,0.0,"",12,13,8,33
1913800,2024-08-08,Silver Medal,Canoe Sprint,Germany,Paulina PASZEK,1997-10-26,Female,0.0,0.0,Studying Physical Education,12,13,8,33
1913800,2024-08-09,Bronze Medal,Canoe Sprint,Germany,Paulina PASZEK,1997-10-26,Female,0.0,0.0,Studying Physical Education,12,13,8,33
1913899,2024-07-29,Gold Medal,Shooting,China,SHENG Lihao,2004-12-04,Male,0.0,0.0,"",40,27,24,91
1913899,2024-07-27,Gold Medal,Shooting,China,SHENG Lihao,2004-12-04,Male,0.0,0.0,"",40,27,24,91
1913907,2024-07-28,Gold Medal,Shooting,China,XIE Yu,2000-06-12,Male,0.0,0.0,"",40,27,24,91
1913913,2024-08-05,Gold Medal,Shooting,China,LI Yuehong,1989-08-28,Male,0.0,0.0,"Graduated in 2009 from the Shandong Sport University (Jinan, CHN)",40,27,24,91
1913919,2024-08-05,Bronze Medal,Shooting,China,WANG Xinjie,1996-10-24,Male,0.0,0.0,"",40,27,24,91
1913922,2024-08-01,Gold Medal,Shooting,China,LIU Yukun,1997-04-12,Male,0.0,0.0,"Graduated from Xi'an Physical Education University, Shanxi Province (CHN)",40,27,24,91
1913928,2024-07-30,Silver Medal,Shooting,China,QI Ying,1997-01-23,Male,0.0,0.0,"Studied at the Zhengzhou University (Henan, CHN)",40,27,24,91
1913945,2024-07-29,Silver Medal,Shooting,China,HUANG Yuting,2006-09-03,Female,0.0,0.0,"",40,27,24,91
1913945,2024-07-27,Gold Medal,Shooting,China,HUANG Yuting,2006-09-03,Female,0.0,0.0,"",40,27,24,91
1913972,2024-08-02,Bronze Medal,Shooting,China,ZHANG Qiongyue,2004-03-12,Female,0.0,0.0,"",40,27,24,91
1913978,2024-08-05,Bronze Medal,Shooting,China,JIANG Yiting,2004-08-01,Female,0.0,0.0,"",40,27,24,91
1914467,2024-07-27,Silver Medal,Judo,Mongolia,Baasankhuu BAVUUDORJ,1999-11-26,Female,0.0,0.0,"Sod Erdem secondary school 2019, now studying bachelor degree Ider University. (Athlete, 17 Jul 2024)",0,1,0,1
1914523,2024-08-02,Bronze Medal,Fencing,Czechia,Jiri BERAN,1982-01-18,Male,0.0,0.0,"Graduated with a degree in Civil Engineering from the Czech Technical University (Prague, CZE)",3,0,2,5
1914531,2024-08-02,Bronze Medal,Fencing,Czechia,Michal CUPR,1991-12-23,Male,0.0,0.0,"",3,0,2,5
1914535,2024-08-02,Bronze Medal,Fencing,Czechia,Jakub JURKA,1999-06-13,Male,0.0,0.0,Physical Education at Palacky University Olomouc (CZE),3,0,2,5
1914540,2024-08-02,Bronze Medal,Fencing,Czechia,Martin RUBES,1996-09-16,Male,0.0,0.0,"Studied Economics at the University of Economics and Management (Prague, CZE)",3,0,2,5
1914832,2024-08-09,Bronze Medal,Taekwondo,Denmark,Edi HRNIC,2003-12-26,Male,0.0,0.0,"",2,2,5,9
1914905,2024-08-04,Gold Medal,Equestrian,Germany,Jessica von BREDOW-WERNDL,1986-02-16,Female,0.0,0.0,"Bachelor's degree in Communications and Marketing from the School of Management and Innovation (Berlin, GER)",12,13,8,33
1914905,2024-08-03,Gold Medal,Equestrian,Germany,Jessica von BREDOW-WERNDL,1986-02-16,Female,0.0,0.0,"Bachelor's degree in Communications and Marketing from the School of Management and Innovation (Berlin, GER)",12,13,8,33
1914907,2024-08-03,Gold Medal,Equestrian,Germany,Soenke ROTHENBERGER,1994-10-14,Male,0.0,0.0,International Business Administration at Frankfurt School of Finance and Management (GER) and University Nijmegen (NED),12,13,8,33
1914909,2024-08-04,Silver Medal,Equestrian,Germany,Isabell WERTH,1969-07-21,Female,0.0,0.0,Graduated in 2000 with a degree in Law,12,13,8,33
1914909,2024-08-03,Gold Medal,Equestrian,Germany,Isabell WERTH,1969-07-21,Female,0.0,0.0,Graduated in 2000 with a degree in Law,12,13,8,33
1914912,2024-08-06,Gold Medal,Equestrian,Germany,Christian KUKUK,1990-03-04,Male,0.0,0.0,"",12,13,8,33
1914921,2024-07-29,Gold Medal,Equestrian,Germany,Michael JUNG,1982-07-31,Male,0.0,0.0,Riding instructor (from 2010),12,13,8,33
1914936,2024-08-03,Gold Medal,Equestrian,Germany,Frederic WANDRES,1987-03-25,Male,0.0,0.0,"Industrial management assistant, Bereiter",12,13,8,33
1915317,2024-07-31,Silver Medal,Shooting,Italy,Silvana Maria STANCO,1993-01-06,Female,0.0,0.0,Studied Physical Education at the University of Zurich (SUI),12,13,15,40
1915325,2024-08-05,Gold Medal,Shooting,Italy,Diana BACOSI,1983-07-13,Female,0.0,0.0,"",12,13,15,40
1915333,2024-08-05,Gold Medal,Shooting,Italy,Gabriele ROSSETTI,1995-03-07,Male,0.0,0.0,"",12,13,15,40
1915338,2024-08-09,Silver Medal,Athletics,Bahrain,Salwa Eid NASER,1998-05-23,Female,168.0,0.0,"",2,1,1,4
